generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
26,5,-0.0007978824432939291,0.0007978824432939291,5.53980089534889e-06,0.0007900597993284464,0.0008021660032682121,0.15138821303844452,0
26,6,-0.06305796653032303,0.06305796653032303,5.935212175245397e-05,0.0630064308643341,0.0631411150097847,0.240378275513649,0
26,7,-0.0013474408769980073,0.0013474408769980073,6.5451126829429995e-06,0.0013420128962025046,0.0013566480483859777,0.11589033156633377,0
27,0,-0.00046574135194532573,0.00046574135194532573,4.400918442115653e-06,0.00045951761421747506,0.0004688839253503829,0.16275092959403992,0
27,1,-0.05806809663772583,0.05806809663772583,5.847786087542772e-05,0.05801532045006752,0.05814962834119797,0.24505440890789032,0
27,2,-0.06307719647884369,0.06307719647884369,5.757871986133978e-05,0.06302975118160248,0.06315822899341583,0.21737857162952423,0
27,3,-0.00076627591624856,0.00076627591624856,5.471801159728784e-06,0.000758545589633286,0.0007704444578848779,0.15520739555358887,0
27,4,-0.001341535709798336,0.001341535709798336,6.95760809321655e-06,0.0013317115372046828,0.001346924458630383,0.144771546125412,0
27,5,-0.058186132460832596,0.058186132460832596,5.6682540162000805e-05,0.05813663452863693,0.05826548859477043,0.21191877126693726,0
27,6,-0.0012630404671654105,0.0012630404671654105,1.6033828842410003e-06,0.0012609236873686314,0.0012648028787225485,0.1960281878709793,0
27,7,-0.00014365864626597613,0.00014365864626597613,1.5764873069201712e-06,0.0001415102742612362,0.00014524892321787775,0.2047954648733139,0
28,0,-0.00018128259398508817,0.00018128259398508817,2.161488055207883e-06,0.00017824869428295642,0.00018312298925593495,0.1940833330154419,0
28,1,-0.06305276602506638,0.06305276602506638,6.004199167364277e-05,0.06299980729818344,0.06313672661781311,0.24105937778949738,0
28,2,-0.0011581092840060592,0.0011581092840060592,6.750957254553214e-06,0.0011523026041686535,0.0011675757123157382,0.14287377893924713,0
28,3,-0.00038355961441993713,0.00038355961441993713,3.0858923310006503e-06,0.00037945437361486256,0.00038689456414431334,0.19778507947921753,0
28,4,-0.06304261833429337,0.06304261833429337,6.165107333799824e-05,0.06298688054084778,0.06312854588031769,0.2346837967634201,0
28,5,-0.0017010743031278253,0.0017010743031278253,6.344278517644852e-06,0.0016921577043831348,0.001706395298242569,0.104705810546875,0
28,6,-0.06306412816047668,0.06306412816047668,5.775279350928031e-05,0.06301622837781906,0.06314536929130554,0.2557325065135956,0
28,7,-0.001186326495371759,0.001186326495371759,5.577444881055271e-06,0.001181829604320228,0.0011941869743168354,0.10656865686178207,0
29,0,-0.00028815711266361177,0.00028815711266361177,3.5146183563483646e-06,0.0002833390608429909,0.0002916237572208047,0.19202618300914764,0
29,1,-0.0630517527461052,0.0630517527461052,6.042433233233169e-05,0.06299805641174316,0.06313616782426834,0.23610396683216095,0
29,2,-0.0006309764576144516,0.0006309764576144516,5.0883463700301945e-06,0.0006264986586757004,0.0006380937993526459,0.15242712199687958,0
29,3,-0.0007960849907249212,0.0007960849907249212,4.296640327083878e-06,0.0007901074714027345,0.0008000191301107407,0.17185448110103607,0
29,4,-0.001986999763175845,0.001986999763175845,3.312497938168235e-06,0.001982430461794138,0.0019901790656149387,0.08131644874811172,0
29,5,-0.0013807136565446854,0.0013807136565446854,8.033098310988862e-06,0.001372343860566616,0.0013915511080995202,0.16737516224384308,0
29,6,-0.06305884569883347,0.06305884569883347,5.9486159443622455e-05,0.06300702691078186,0.06314215064048767,0.23363584280014038,0
29,7,-0.06304899603128433,0.06304899603128433,6.0418657085392624e-05,0.0629953145980835,0.06313341110944748,0.24405765533447266,0
